tract,cbsa,cbsaname,cbsapop,cbsasamp1,cbsasamp2,cbsasamp3,nwhite,nblack,nhisp,nasian,povyes,povno,edlow,edhs,edsome,edba,owner,renter,twoparent,singparent,nokids,age0017,age1859,age60up,race_pop,pr_white,pr_black,pr_hisp,pr_asian,pov_pop,pr_pov,singpar_pop,pr_singpar,age_pop,pr_adult_nohs,hsplus
6013386000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,996,534,579,1108,311,2698,214,333,572,1213,434,982,131,209,1101,622,1990,705,3217,0.309605222,0.165993161,0.179981349,0.344420267,3009,0.103356597,1441,0.145038168,2695,0.079406308,2118
6013307101,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2191,464,1173,258,763,3501,488,641,1053,519,1008,464,318,214,936,944,2292,930,4086,0.536221243,0.113558492,0.287077827,0.063142438,4264,0.178939962,1468,0.145776567,3222,0.151458721,2213
6081608004,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2527,140,388,3236,442,5773,88,473,935,3130,1300,1597,692,127,1874,1354,3955,1212,6291,0.401684947,0.022254014,0.061675409,0.51438563,6215,0.071118262,2693,0.047159302,5167,0.017031159,4538
6081601300,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,776,247,3035,3335,499,7024,863,1304,1280,1190,677,1651,761,216,1349,1698,4574,1238,7393,0.104964155,0.033409982,0.410523468,0.451102394,7523,0.066329922,2326,0.092863285,5812,0.148485891,3774
6013353002,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3209,39,200,477,41,3949,40,214,435,2121,1358,118,512,21,889,1031,1882,1165,3925,0.817579618,0.009936306,0.050955414,0.121528662,3990,0.010275689,1422,0.014767932,3047,0.013127667,2770
6075012501,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1817,960,1022,1344,1440,1823,584,764,829,593,55,2150,25,75,1827,586,3699,1050,5143,0.353295742,0.186661482,0.198716702,0.261326074,3263,0.441311676,1927,0.038920602,4749,0.122973258,2186
6001427700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2217,412,579,1480,616,4322,155,557,1344,1641,771,1482,498,149,1596,806,3125,935,4688,0.472909556,0.087883959,0.123506826,0.315699659,4938,0.124746861,2243,0.06642889,4060,0.03817734,3542
6081612500,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3096,100,305,508,364,3846,51,119,393,2699,747,1288,341,16,1744,790,2586,777,4009,0.77226241,0.024943876,0.076078823,0.126714891,4210,0.086460808,2101,0.007615421,3363,0.015165031,3211
6001442800,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1004,106,670,958,202,2400,233,621,574,503,718,191,251,77,474,605,1706,505,2738,0.366691015,0.03871439,0.244704164,0.349890431,2602,0.07763259,802,0.096009975,2211,0.10538218,1698
6013343002,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3381,101,302,468,167,4706,58,661,965,2037,1294,700,413,189,1448,770,2163,1447,4252,0.795155221,0.023753528,0.0710254,0.110065851,4873,0.03427047,2050,0.092195122,3610,0.016066482,3663
6075047902,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1540,72,237,1568,320,3389,306,191,826,1850,700,808,217,56,1269,495,2200,841,3417,0.450687738,0.021071115,0.069359087,0.45888206,3709,0.086276624,1542,0.036316472,3041,0.100624794,2867
6001441501,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,800,338,406,4157,259,6103,504,679,1089,1886,1454,264,893,69,778,1559,3625,884,5701,0.140326259,0.059287844,0.071215576,0.729170321,6362,0.040710468,1740,0.039655172,4509,0.111776447,3654
6001405100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2856,574,226,399,89,4206,37,114,548,2349,1426,153,544,48,985,1025,2164,1008,4055,0.70431566,0.141553637,0.055733662,0.098397041,4295,0.020721769,1577,0.03043754,3172,0.011664565,3011
6001443002,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1729,213,1366,2450,296,5274,552,1241,1127,919,1395,425,533,74,1128,1428,3633,857,5758,0.300277874,0.036992011,0.237235151,0.425494964,5570,0.053141831,1735,0.042651297,4490,0.122939866,3287
6075032700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2262,106,338,3687,475,6194,769,549,923,2738,1457,934,554,108,1697,1012,4000,1560,6393,0.353824496,0.016580635,0.052870327,0.576724542,6669,0.071225071,2359,0.045782111,5560,0.138309353,4210
6001403900,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1986,679,323,493,163,3607,132,187,900,2140,721,1366,128,101,2016,341,2603,640,3481,0.570525711,0.195058891,0.092789428,0.14162597,3770,0.043236074,2245,0.044988864,3243,0.040703053,3227
6081608300,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1337,74,230,1643,232,3073,85,189,642,1344,692,643,421,62,864,782,2048,571,3284,0.407125457,0.022533496,0.070036541,0.500304507,3305,0.070196672,1347,0.046028211,2619,0.032455136,2175
6001403502,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,880,586,242,220,173,1827,72,276,437,934,304,867,12,82,1141,187,1562,242,1928,0.456431535,0.303941909,0.125518672,0.114107884,2000,0.0865,1235,0.066396761,1804,0.039911308,1647
6013333101,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2504,146,818,470,114,3862,271,574,1127,657,1052,385,489,78,969,944,2376,771,3938,0.635855764,0.037074657,0.207719655,0.119349924,3976,0.028672032,1536,0.05078125,3147,0.086113759,2358
6001438201,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,739,294,2337,1070,458,3998,646,1283,695,317,971,224,285,197,684,1108,2735,697,4440,0.166441441,0.066216216,0.526351351,0.240990991,4456,0.102782765,1166,0.168953688,3432,0.188228438,2295
6075990100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0
6013392300,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,299,687,262,1759,84,2536,121,251,440,893,663,228,377,83,350,905,1840,357,3007,0.099434652,0.228466911,0.08713003,0.584968407,2620,0.032061069,810,0.102469136,2197,0.055075102,1584
6001442602,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2054,277,1226,1257,163,4866,310,888,782,1286,919,740,640,142,889,1317,3026,731,4814,0.426672206,0.057540507,0.254673868,0.261113419,5029,0.03241201,1671,0.084979054,3757,0.082512643,2956
6001451101,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,4504,235,1097,994,131,6626,266,847,1380,2068,1829,495,855,134,1284,2077,4130,874,6830,0.659443631,0.034407028,0.160614934,0.145534407,6757,0.019387302,2273,0.058952926,5004,0.053157474,4295
6001421700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2170,131,233,526,458,3273,33,116,460,1984,542,1032,198,113,1252,357,2153,688,3060,0.709150327,0.042810458,0.076143791,0.171895425,3731,0.122755293,1563,0.072296865,2841,0.011615628,2560
6081604000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1779,43,643,577,139,2706,159,520,711,736,940,202,246,55,807,752,1758,650,3042,0.584812623,0.014135437,0.211374096,0.189677844,2845,0.048857645,1108,0.049638989,2408,0.0660299,1967
6075025702,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,465,106,1145,2924,171,3464,853,484,583,785,641,588,348,55,759,949,2776,940,4640,0.100215517,0.022844828,0.246767241,0.630172414,3635,0.047042641,1162,0.047332186,3716,0.229547901,1852
6075025800,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,209,176,427,1117,128,1771,464,429,346,229,328,244,172,10,386,382,1191,387,1929,0.108346293,0.091238984,0.221358217,0.579056506,1899,0.067403897,568,0.017605634,1578,0.294043093,1004
6001450606,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3810,91,359,1279,186,5645,237,526,974,2135,1670,272,729,125,986,1521,3238,974,5539,0.687849792,0.016428958,0.064813143,0.230908106,5831,0.031898474,1840,0.067934783,4212,0.056267806,3635
6081612600,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3173,40,277,522,132,3585,103,219,301,2562,545,1613,257,70,1803,646,2671,839,4012,0.790877368,0.00997009,0.069042871,0.130109671,3717,0.03551251,2130,0.03286385,3510,0.029344729,3082
6013338301,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2199,17,162,475,139,2666,28,109,388,1440,979,112,367,59,586,651,1277,994,2853,0.770767613,0.00595864,0.056782334,0.166491413,2805,0.049554367,1012,0.058300395,2271,0.01232937,1937
6081601502,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,525,304,1388,2825,603,4407,644,795,954,1133,204,1518,313,236,1085,1025,3152,948,5042,0.104125347,0.060293534,0.275287584,0.560293534,5010,0.120359281,1634,0.144430845,4100,0.157073171,2882
6075030600,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1348,50,176,561,36,2062,51,260,262,1020,724,141,240,15,539,468,1233,520,2135,0.631381733,0.023419204,0.082435597,0.262763466,2098,0.017159199,794,0.018891688,1753,0.029092983,1542
6001421600,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2745,82,188,373,267,3324,20,82,279,2529,1169,420,253,39,1279,489,1896,1173,3388,0.810212515,0.02420307,0.055489965,0.110094451,3591,0.074352548,1571,0.024824952,3069,0.006516781,2890
6013363000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2262,1650,1676,1247,464,7042,682,932,2010,1325,1621,1002,695,391,1567,1517,4245,1281,6835,0.330943672,0.241404535,0.245208486,0.182443307,7506,0.061817213,2653,0.147380324,5526,0.123416576,4267
6081613600,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,4265,72,1231,270,109,5111,222,524,965,2272,1766,408,520,174,1350,1329,3416,1273,5838,0.73055841,0.012332991,0.210859884,0.046248715,5220,0.020881226,2044,0.085127202,4689,0.04734485,3761
6001435103,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2349,555,781,2454,164,6129,366,657,1039,2451,1885,160,797,34,1203,1714,3718,971,6139,0.382635608,0.090405604,0.127219417,0.399739371,6293,0.026060702,2034,0.016715831,4689,0.078055022,4147
6001451701,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2103,66,606,211,147,3003,45,719,870,516,803,223,255,139,640,744,1773,585,2986,0.704286671,0.022103148,0.202947086,0.070663094,3150,0.046666667,1034,0.1344294,2358,0.019083969,2105
6075012402,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1722,461,777,916,983,1722,421,427,736,853,94,2160,84,15,1768,334,2904,736,3876,0.444272446,0.118937049,0.200464396,0.236326109,2705,0.363401109,1867,0.00803428,3640,0.115659341,2016
6075042601,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1730,66,279,1465,326,3396,337,213,616,1852,449,1230,296,58,1361,530,2350,807,3540,0.488700565,0.018644068,0.078813559,0.413841808,3722,0.087587319,1715,0.033819242,3157,0.106746912,2681
6075010600,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1331,73,254,2170,1039,2888,1041,673,439,1110,182,1833,139,76,1563,382,2513,999,3828,0.347701149,0.01907001,0.066353187,0.566875653,3927,0.264578559,1778,0.042744657,3512,0.296412301,2222
6001422700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2568,141,499,1439,856,1486,32,33,133,739,124,1179,23,61,884,140,4593,152,4647,0.55261459,0.030342156,0.107381106,0.309662148,2342,0.365499573,968,0.063016529,4745,0.006743941,905
6081604200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,621,64,2373,988,601,3403,555,719,662,445,610,472,319,227,482,1070,2622,478,4046,0.153484923,0.015818092,0.58650519,0.244191794,4004,0.1500999,1028,0.220817121,3100,0.179032258,1826
6013320001,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1909,121,1203,219,617,2882,372,722,766,380,822,379,265,183,795,921,2196,498,3452,0.553012746,0.035052144,0.348493627,0.063441483,3499,0.176336096,1243,0.147224457,2694,0.138084633,1868
6081603200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2713,71,553,294,207,3760,94,713,932,1029,1075,351,453,140,878,832,2301,695,3631,0.747177086,0.019553842,0.152299642,0.08096943,3967,0.052180489,1471,0.095173351,2996,0.031375167,2674
6001420100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1444,73,205,515,74,2272,27,137,245,1211,647,241,296,76,559,624,1257,474,2237,0.645507376,0.032632991,0.09164059,0.230219043,2346,0.031543052,931,0.081632653,1731,0.01559792,1593
6081605100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1886,48,448,487,152,2717,58,259,523,1204,519,857,268,121,921,648,1928,438,2869,0.657371907,0.016730568,0.156151969,0.169745556,2869,0.052980132,1310,0.092366412,2366,0.024513948,1986
6001409800,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,393,1954,368,139,818,2599,214,528,843,548,712,409,177,262,845,650,1597,640,2854,0.137701472,0.684653118,0.128941836,0.048703574,3417,0.239391279,1284,0.204049844,2237,0.095663835,1919
6001433102,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,874,387,1141,1527,462,3438,645,686,712,441,829,504,318,250,675,846,2376,767,3929,0.22244846,0.098498346,0.290404683,0.388648511,3900,0.118461538,1243,0.201126307,3143,0.205217945,1839
6001400100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2078,164,117,465,103,2598,0,86,274,1916,1118,196,215,26,1088,427,1534,976,2824,0.735835694,0.058073654,0.041430595,0.164660057,2701,0.038134024,1329,0.019563582,2510,0,2276
6001421800,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1528,75,100,219,89,1915,57,79,252,1032,599,287,138,108,586,370,1151,486,1922,0.795005203,0.039021852,0.052029136,0.113943809,2004,0.044411178,832,0.129807692,1637,0.034819792,1363
6075032601,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1571,95,293,2309,493,3868,348,494,949,1448,592,1136,220,122,1378,567,2999,850,4268,0.368088097,0.022258669,0.068650422,0.541002812,4361,0.113047466,1720,0.070930233,3849,0.090413094,2891
6075016600,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3702,251,445,481,706,4484,116,249,836,2701,492,1988,239,80,2233,368,4226,475,4879,0.758762041,0.051444968,0.091207215,0.098585776,5190,0.136030829,2552,0.031347962,4701,0.024675601,3786
6001404101,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1980,232,274,347,258,2721,15,187,460,1866,607,1037,172,64,1581,325,2023,581,2833,0.698905754,0.081891987,0.096717261,0.122484998,2979,0.086606244,1817,0.035222895,2604,0.005760369,2513
6001407200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,432,480,5044,718,1496,4140,1598,828,584,187,464,1387,398,355,846,1824,4120,802,6674,0.064728798,0.071920887,0.755768654,0.10758166,5636,0.26543648,1599,0.222013759,4922,0.32466477,1599
6081609800,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3119,56,775,379,149,4062,196,430,861,1732,1385,308,444,109,1122,960,2557,975,4329,0.72048972,0.012936013,0.179025179,0.087549088,4211,0.035383519,1675,0.065074627,3532,0.055492639,3023
6081612100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1432,598,4250,657,565,6080,1170,908,467,1355,488,1916,593,423,1499,2212,4373,456,6937,0.206429292,0.086204411,0.612656768,0.094709529,6645,0.085026336,2515,0.168190855,4829,0.242286188,2730
6075032902,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,965,40,186,2585,209,3403,588,300,654,1139,927,386,250,100,944,621,2259,951,3776,0.255561441,0.01059322,0.049258475,0.684586864,3612,0.05786268,1294,0.077279753,3210,0.18317757,2093
6081613000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2475,35,172,573,246,3529,0,130,275,2341,946,558,337,68,1161,690,1629,1067,3255,0.760368664,0.010752688,0.052841782,0.176036866,3775,0.065165563,1566,0.043422733,2696,0,2746
6075025200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2891,257,1480,561,225,5135,500,437,742,2235,1258,867,424,260,1423,822,3735,812,5189,0.557140104,0.049527847,0.285218732,0.108113317,5360,0.041977612,2107,0.123398196,4547,0.109962613,3414
6001407102,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,374,951,2096,887,1378,3009,980,570,662,189,661,602,340,268,612,1179,2620,552,4308,0.086815227,0.220752089,0.486536676,0.205896007,4387,0.31410987,1220,0.219672131,3172,0.308953342,1421
6001442200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1802,108,418,4394,175,6473,245,794,579,2940,1754,354,984,92,1013,1974,3703,1198,6722,0.268074978,0.016066647,0.062183874,0.653674502,6648,0.026323706,2089,0.044040211,4901,0.049989798,4313
6075045200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2789,153,398,2912,808,5668,828,551,964,2616,1036,1699,571,87,2156,941,4221,1312,6252,0.446097249,0.024472169,0.063659629,0.465770953,6476,0.124768376,2814,0.030916844,5533,0.149647569,4131
6013370000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1226,448,545,517,91,3340,306,381,684,776,812,307,226,138,815,559,1649,629,2736,0.448099415,0.16374269,0.199195906,0.188961988,3431,0.02652288,1179,0.117048346,2278,0.134328358,1841
6041109002,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3380,58,263,167,68,3887,126,324,864,1669,1053,750,351,157,1317,791,2068,1097,3868,0.873836608,0.014994829,0.067993795,0.043174767,3955,0.017193426,1825,0.086027397,3165,0.039810427,2857
6001406602,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,276,712,739,710,321,2065,282,444,334,372,262,619,158,211,527,599,1563,331,2437,0.113254001,0.292162495,0.303241691,0.291341814,2386,0.134534786,896,0.235491071,1894,0.148891235,1150
6001428100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2691,194,619,941,302,4120,131,508,1133,1506,984,966,333,205,1376,1069,2740,842,4445,0.605399325,0.043644544,0.139257593,0.211698538,4422,0.068294889,1914,0.107105538,3582,0.036571748,3147
6001420200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1332,138,330,948,190,2712,172,207,384,1231,471,746,356,102,772,731,1707,460,2748,0.484716157,0.050218341,0.120087336,0.344978166,2902,0.065472088,1230,0.082926829,2167,0.079372404,1822
6075015400,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3628,186,365,1271,394,5168,192,337,675,3352,853,1986,292,87,2572,726,3837,1058,5450,0.665688073,0.03412844,0.066972477,0.233211009,5562,0.070837828,2951,0.029481532,4895,0.039223698,4364
6075060400,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,939,96,177,421,328,2485,204,282,527,1208,155,846,193,18,1380,151,1136,402,1633,0.575015309,0.058787508,0.108389467,0.257807716,2813,0.116601493,1591,0.011313639,1538,0.132639792,2017
6013304004,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3014,93,420,96,111,3160,58,417,1187,836,1280,228,392,47,956,710,2060,968,3623,0.831907259,0.025669335,0.115926028,0.026497378,3271,0.033934577,1395,0.033691756,3028,0.019154557,2440
6081604101,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1704,207,4121,1677,947,7328,1088,1728,1402,971,749,1770,764,382,1469,1897,5089,1007,7709,0.221040342,0.026851732,0.534569983,0.217537943,8275,0.114441088,2615,0.146080306,6096,0.17847769,4101
6001404800,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1221,584,308,470,288,2263,128,343,554,864,598,618,195,37,1070,525,1613,546,2583,0.472706156,0.22609369,0.119241192,0.181958962,2551,0.112896903,1302,0.028417819,2159,0.059286707,1761
6075020100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1939,399,2656,969,1137,4718,1438,715,929,1639,545,2403,174,155,2356,580,4667,925,5963,0.325171893,0.066912628,0.445413383,0.162502096,5855,0.194192997,2685,0.057728119,5592,0.257153076,3283
6075026003,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,643,136,1910,2141,445,4232,1030,871,850,725,875,439,402,83,790,953,3007,948,4830,0.133126294,0.02815735,0.395445135,0.443271222,4677,0.095146461,1275,0.065098039,3955,0.260429836,2446
6001435900,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1863,264,1439,1417,471,4815,818,966,909,871,1366,273,477,176,1009,1141,2879,1053,4983,0.373871162,0.052980132,0.288781858,0.284366847,5286,0.089103292,1662,0.10589651,3932,0.208036623,2746
6041102100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1861,37,204,126,60,2399,109,204,404,1096,795,135,264,53,599,486,1162,647,2228,0.835278276,0.016606822,0.091561939,0.056552962,2459,0.024400163,916,0.057860262,1809,0.060254284,1704
6081609700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3531,44,335,343,66,4383,133,168,666,2212,1440,147,559,40,1011,1021,2381,984,4253,0.830237479,0.010345638,0.078767929,0.080648954,4449,0.014834794,1610,0.02484472,3365,0.039524517,3046
6013390200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1145,44,134,302,95,1676,65,59,269,1051,647,125,169,24,575,319,925,475,1625,0.704615385,0.027076923,0.082461538,0.185846154,1771,0.05364201,768,0.03125,1400,0.046428571,1379
6075011901,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1350,117,220,641,250,1795,92,176,454,1000,367,1028,40,38,1354,67,1829,512,2328,0.579896907,0.050257732,0.094501718,0.275343643,2045,0.122249389,1432,0.026536313,2341,0.039299445,1630
6075026302,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,694,226,1260,2733,183,4511,564,720,817,1047,934,514,293,144,957,957,3056,979,4913,0.141257887,0.046000407,0.256462447,0.556279259,4694,0.038985939,1394,0.103299857,4035,0.139776952,2584
6081606700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1615,16,190,471,39,2320,14,242,368,1098,766,199,263,23,664,478,1193,677,2292,0.704624782,0.006980803,0.082897033,0.205497382,2359,0.016532429,950,0.024210526,1870,0.007486631,1708
6013355116,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1323,147,246,3720,44,3665,38,134,189,1843,1432,108,803,14,170,2244,3110,310,5436,0.243377483,0.027041943,0.045253863,0.684326711,3709,0.011863036,987,0.014184397,3420,0.011111111,2166
6075033000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2854,116,505,4121,329,7519,616,845,1244,3086,1839,859,723,63,1885,1323,4579,1862,7596,0.375724065,0.015271195,0.066482359,0.54252238,7848,0.041921509,2671,0.023586672,6441,0.095637323,5175
